2617,0:4:35,789,SP1,305.6,30.81,-0.05,-0.69
2617,0:4:36,792,SP1,298.9,30.81,-0.04,-0.69
2617,0:4:37,795,SP1,292.5,30.81,0.03,-0.71
2617,0:4:38,798,SP1,284.9,30.81,0.01,-0.74
2617,0:4:39,801,SP1,278.4,30.82,0.03,-0.73
2617,0:4:40,804,SP1,270.6,30.82,0.01,-0.77
2617,0:4:42,810,SP1,254.9,30.82,-0.01,-0.85
2617,0:4:43,813,SP1,245.2,30.82,-0.03,-0.92
2617,0:4:44,816,SP1,233.2,30.83,0.00,-1.10
2617,0:4:45,818,SP1,212.8,30.83,0.00,-1.76
2617,0:4:46,820,SP1,187.7,30.83,0.01,-2.60
2617,0:4:47,823,SP1,162.8,30.83,-0.03,-2.66
2617,0:4:48,826,SP1,144.1,30.83,0.01,-2.20
2617,0:4:49,829,SP1,128.9,30.84,-0.03,-1.72
2617,0:4:50,832,SP1,118.4,30.84,0.01,-1.22
2617,0:4:51,835,SP1,111.7,30.84,-0.04,-0.83
2617,0:4:52,838,SP1,105.4,30.84,0.00,-0.63
2617,0:4:53,841,SP1,103.0,30.85,-0.04,-0.48
2617,0:4:54,843,SP1,102.8,30.85,-0.01,-0.06
2617,0:4:55,846,SP1,102.6,30.85,-0.01,-0.02
2617,0:4:56,849,SP1,102.5,30.86,-0.04,0.01
2617,0:4:58,854,SP1,102.5,30.86,0.00,-0.01
2617,0:4:59,857,SP1,102.6,30.86,0.01,-0.00
2617,0:5:0,860,SP1,102.4,30.86,0.01,-0.01
2617,0:5:1,863,SP1,102.4,30.86,-0.06,-0.01
2617,0:5:2,866,SP1,102.4,30.86,-0.03,-0.01
2617,0:5:3,869,SP1,102.3,30.86,0.00,0.00
2617,0:5:4,872,SP1,102.3,30.86,-0.02,-0.00
2617,0:5:5,875,SP1,102.4,30.87,-0.01,0.00
2617,0:5:7,881,SP1,102.3,30.87,0.01,-0.00
2617,0:5:8,884,SP1,102.3,30.87,-0.02,-0.01
2617,0:5:9,887,SP1,102.3,30.87,0.01,0.01
2617,0:5:10,889,SP1,102.3,30.88,-0.04,-0.01
2617,0:5:11,892,SP1,102.3,30.88,0.01,-0.01
2617,0:5:12,895,SP1,102.3,30.88,0.01,0.01
2617,0:5:13,898,SP1,102.2,30.88,0.03,-0.00
2617,0:5:14,901,SP1,102.4,30.88,-0.01,0.00
2617,0:5:15,904,SP1,102.3,30.89,0.01,-0.00
2617,0:5:16,907,SP1,102.2,30.89,0.00,0.01
2617,0:5:17,910,SP1,102.2,30.89,0.04,-0.00
2617,0:5:18,913,SP1,102.2,30.89,-0.01,-0.02
2617,0:5:19,916,SP1,103.5,30.89,0.07,-0.01
2617,0:5:20,919,SP1,102.1,30.90,-0.02,-0.00
2617,0:5:21,922,SP1,102.1,30.90,-0.01,"-0.00
2617",0:5:21,923,SP2,98.2,35.90,0.01,-0.00
2617,0:5:22,924,SP1,102.3,30.89,0.77,0.01
2617,0:5:23,927,SP1,102.2,30.90,9.69,-0.00
2617,0:5:24,930,SP1,102.6,30.90,8.44,0.04
2617,0:5:25,933,SP1,102.6,30.90,-31.23,0.01
2617,0:5:26,936,SP1,102.4,30.90,1.36,0.00
2617,0:5:27,939,SP1,102.5,30.90,-99.53,-0.02
2617,0:5:28,942,SP1,102.4,30.90,7.82,-0.01
2617,0:5:29,945,SP1,102.5,30.90,11.64,0.01
2617,0:5:30,948,SP1,102.4,30.90,32.45,-0.01
2617,0:5:31,951,SP1,102.4,30.90,-1.38,0.00
2617,0:5:32,954,SP1,102.4,30.91,-7.06,0.01
2617,0:5:33,957,SP1,102.5,30.91,4.25,-0.01
2617,0:5:34,959,SP1,102.4,30.91,16.99,0.00
2617,0:5:35,962,SP1,102.4,30.92,127.16,-0.01
2617,0:5:36,965,SP1,102.5,30.92,24.15,0.03
2617,0:5:37,968,SP1,102.6,30.93,276.42,0.01
2617,0:5:39,974,SP1,102.5,30.95,-204.48,-0.02
2617,0:5:40,977,SP1,102.0,30.96,18.58,-0.04
2617,0:5:41,980,SP1,102.0,30.97,0.01,-0.01
2617,0:5:42,983,SP1,102.1,30.98,0.00,0.00
2617,0:5:43,986,SP1,102.2,30.99,-0.01,-0.01
2617,0:5:44,989,SP1,102.0,31.00,-0.03,-0.01
2617,0:5:45,992,SP1,102.0,31.00,0.02,"0.03
2617",0:5:45,993,SP2,98.1,35.94,0.00,0.02
2617,0:5:47,997,SP1,102.2,31.02,0.01,0.01
2617,0:5:48,1000,SP1,102.0,31.03,0.01,0.01
2617,0:5:49,1003,SP1,102.0,31.04,-0.04,-0.01
2617,0:5:50,1006,SP1,102.1,31.05,0.00,0.01
2617,0:5:51,1009,SP1,102.4,31.05,0.04,0.01
2617,0:5:52,1012,SP1,102.2,31.06,0.03,0.01
